DISTRICT,IN_TEST,DATE,_1_1,_10_13,_16_1,_16_2_1,_16_2_2,_16_3_1,_16_3_2,_16_3_3,_16_3_4,_16_3_5,_16_7_3,_4_4_2,_4_4_3,_9_1_10,_9_1_11,_9_1_12,_9_1_14,_9_1_15,_9_1_16,_9_1_2,_9_1_3,_9_1_4,_9_1_5,_9_1_6,_9_1_7,_9_1_8,_9_1_9,_9_3_2,_9_4_2,_9_4_4,_9_7_1,_9_7_2,_9_7_3
Gaya,No,Y201811,8646,37,11,0,0,1,0,0,0,8,0,715,7493,9854,8077,6830,65,32,81,10753,5,1,10,10283,8480,7052,6453,444,2748,5759,4714,4693,4452
Gaya,No,Y201812,8095,35,2,1,0,2,0,0,0,1,0,733,5920,9373,8713,7295,18,10,14,8810,18,5,1,9370,8719,7049,5258,284,763,5196,4674,4662,3013
Gaya,No,Y201901,9451,23,4,2,0,1,0,1,0,8,0,436,6303,10372,9779,8229,8,8,0,9528,143,94,2,10651,10104,8465,5689,176,676,6142,4816,4674,4164
Gaya,No,Y201902,10510,27,7,0,0,0,0,0,0,5,0,469,4961,10268,9934,8773,26,25,17,7918,190,392,86,10383,10226,8974,4235,27,448,5913,4721,4601,4360
Gopalganj,No,Y200804,1608,,,,,,,,,,,421,,4664,5206,5656,,,,2134,4924,5586,5971,,,,895,4431,,3617,,,
Gopalganj,No,Y200805,2671,,,,,,,,,,,556,,3978,5023,5407,,,,4071,4780,5840,6216,,,,706,5501,,3769,,,
Gopalganj,No,Y200806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gopalganj,No,Y200807,3191,,,,,,,,,,,732,,3105,3491,3523,,,,2797,2284,2503,2667,,,,1207,4493,,1842,,,
Gopalganj,No,Y200808,3426,,,,,,,,,,,523,,3651,3602,3503,,,,4462,856,816,844,,,,1616,5542,,1098,8,6,
Gopalganj,No,Y200809,3212,,,,,,,,,,,646,,3355,3199,2981,,,,4022,10,14,17,,,,2547,4420,,854,8,7,
Gopalganj,No,Y200810,2675,,,,,,,,,,,651,,4066,3424,3176,,,,5091,805,449,365,,,,1974,4724,,840,8,7,
Gopalganj,No,Y200811,3288,,,,,,,,,,,502,,8896,4890,4217,,,,5823,8795,4883,3969,,,,1557,4561,,3036,8,7,
Gopalganj,No,Y200812,3108,,,,,,,,,,,606,,6659,7472,4187,,,,5361,8518,7544,4195,,,,1741,4177,,2817,8,8,
Gopalganj,No,Y200901,3527,,,,,,,,,,,,,4429,4322,4536,,,,3394,4440,4429,4605,,,,1411,4003,,2755,9,8,
Gopalganj,No,Y200902,3977,,,,,,,,,,,,,7288,6981,7215,,,,6344,7599,7524,7626,,,,,4411,,3716,7,7,
Gopalganj,No,Y200903,4250,,,,,,,,,,,404,,5858,6740,6082,,,,5157,6041,6914,6349,,,,1317,4196,,3601,8,8,
Gopalganj,No,Y200904,3159,,,,,,,,,,,,,5180,6491,6524,,,,4285,5393,6826,6887,,,,1037,4886,,3552,,,
Gopalganj,No,Y200905,4124,,,,,,,,,,,624,,4773,5671,6379,,,,4356,5125,6437,7047,,,,1031,4834,,3466,,,
Gopalganj,No,Y200906,5055,,,,,,,,,,,449,,4431,4921,5276,,,,3804,4463,5203,5561,,,,867,4663,,3942,,,
Gopalganj,No,Y200907,5035,,,,,,,,,,,761,,4688,5298,5691,,,,4511,4475,5557,5369,,,,1439,4651,,4339,,,
Gopalganj,No,Y200908,4927,,,,,,,,,,,,,4115,4505,5056,,,,4766,4246,4652,5311,,,,1540,4781,,3885,,,
Gopalganj,No,Y200909,4246,,,,,,,,,,,,,4405,3890,4298,,,,5169,4888,4587,4888,,,,1340,4795,,3287,,,
Gopalganj,No,Y200910,4084,,,,,,,,,,,187,,5266,4623,4195,,,,5180,5602,4647,4491,,,,1579,4613,,2930,9,9,
Gopalganj,No,Y200911,3882,,,,,,,,,,,775,,5685,5524,4475,,,,4955,5824,5374,4830,,,,1943,4927,,3319,8,8,
Gopalganj,No,Y200912,3088,,,,,,,,,,,520,2874,5205,5233,4807,,,,5150,5662,5804,5202,,,,1763,4685,,2805,,,
Gopalganj,No,Y201001,2989,36,,,,,,,,,,243,781,3127,3404,3330,,,,4410,4523,4971,5108,,,,2837,3676,,2016,777,777,631
Gopalganj,No,Y201002,2725,,,,,26,13,110,,,,620,811,3877,3975,4089,,,,4310,4205,4379,4374,,,,2795,3002,,2119,634,634,416
Gopalganj,No,Y201003,3663,30,2,,,,3,,,,3,463,1107,4763,4627,4888,,,,4605,4909,5091,4777,,,,3626,3144,,3529,841,841,782
Gopalganj,No,Y201004,4196,,6,,,,,,,,,358,539,3766,4081,4073,,,,3625,3974,4395,4386,,,,2277,2903,,3365,945,945,499
Gopalganj,No,Y201005,5283,,,,,,,,,,,622,621,3906,4285,4415,700,400,,3443,4115,4558,4645,,,,2507,3346,,3309,1069,1334,825
Gopalganj,No,Y201006,4005,,,,,,,,,,,660,583,3120,3772,3670,,,,3275,3585,4254,4213,,,,2936,3667,,2671,1091,1217,751
Gopalganj,No,Y201007,5147,,,,,,,,,,,930,685,3484,3765,3914,,,,4566,3896,4181,4186,,,,3240,4329,,3181,1191,1455,1257
Gopalganj,No,Y201008,2916,,6,,,,,,,,,951,799,3795,3600,3605,,,,5383,3554,3758,3881,,,,4076,4042,,3127,733,998,1030
Gopalganj,No,Y201009,4786,,,,,,,,,,6,266,3198,4171,3704,3409,,,,6228,4654,4011,3890,,,,5384,4295,,2634,2486,2332,1646
Gopalganj,No,Y201010,4424,,,,,,,,,,,219,2079,5120,3830,3427,,,,5695,5363,4084,3763,,,,4462,3649,,3010,2108,2050,1762
Gopalganj,No,Y201011,3716,,,,,,,,,,,173,1833,4881,4131,3168,,,,5296,5515,4714,3730,,,,3928,3401,,2842,1837,1819,1687
Gopalganj,No,Y201012,4977,,4,,,,,,,,,258,1558,6944,6304,5320,,,,6242,7032,6159,5452,,,,4273,4276,,3683,2359,2238,1798
Gopalganj,No,Y201101,4334,,,,,,,,,,,416,1241,5845,5766,5342,,,,4749,5834,5855,5356,,,,3252,3412,,3186,1138,1129,789
Gopalganj,No,Y201102,5034,,,,,,,,,,,260,1391,5051,5718,5568,,,,4426,5133,5845,5394,,,,3426,3304,,3280,1840,2230,1647
Gopalganj,No,Y201103,5445,,,,,,,,,,,470,1325,4751,5704,5111,402,,,4623,4678,5655,5502,,,,3608,3255,,3376,2108,2317,1632
Gopalganj,No,Y201104,5366,,,,,,,,,,,417,1757,4069,4029,4424,,,,4459,4373,4321,4786,,,,3446,3035,,3243,2238,2238,1396
Gopalganj,No,Y201105,5362,21,,,,,,,,,,149,1458,4237,4041,4538,,,,3397,4337,4108,4623,,,,2600,3218,,3053,2404,2204,2008
Gopalganj,No,Y201106,5460,49,,,,,,,,,,267,1696,4154,4239,4152,,,,4026,4252,4469,4359,,,,3193,4243,,3276,2576,2364,1835
Gopalganj,No,Y201107,6342,46,,,,,,,,,,165,2386,3094,3189,3218,,,,5366,4090,4383,4426,,,,3074,4783,,2482,2287,2261,1715
Gopalganj,No,Y201108,6120,104,,,,,,,,,,224,2950,2404,2192,2202,,,,6195,4182,3934,4029,,,,3132,5019,,2149,2498,2295,1878
Gopalganj,No,Y201109,5982,44,,,,,,,,,,338,4172,2079,1811,1605,,,,6647,5779,5008,5000,,,,2410,5072,,1402,2326,2203,1602
Gopalganj,No,Y201110,4798,63,,,,,,,,,,227,3628,4614,3693,3319,,,,5812,5605,4561,4101,,,,4289,4024,,2285,2431,2212,1986
Gopalganj,No,Y201111,5045,22,,,,1,1,,,,,301,3492,5695,5281,4569,1944,,,6024,6426,6007,5159,,,,4582,5109,,2950,2503,2280,1972
Gopalganj,No,Y201112,4595,14,,,,6,5,,,6,,271,3214,5040,5072,4609,2199,187,127,4793,5513,5597,5120,,,,3913,5048,197658,2757,2436,2385,1979
Gopalganj,No,Y201201,4689,18,,,,,,,,,,158,3100,5376,5210,4978,2562,375,175,4537,5847,5726,5456,,,,3485,4332,99310,2826,2409,2364,1985
Gopalganj,No,Y201202,5103,32,,,,,,,,,,305,3188,4921,5049,4828,2980,370,238,4895,5403,5558,5276,,,,3677,3753,848,3273,2425,2369,1949
Gopalganj,No,Y201203,5691,33,,,,,,,,,,181,3048,5042,5015,4915,4140,1556,999,3936,5309,5321,5133,,,,3002,3731,176,3493,2487,2451,1799
Gopalganj,No,Y201204,5351,29,,,,,,,,,,244,2645,3894,3985,3904,3757,1166,930,2749,4693,4688,4611,,,,2421,3553,157,3050,2497,2408,1942
Gopalganj,No,Y201205,6400,47,,,,,,,,,,201,3112,3377,3500,3184,4060,3423,2492,3797,5193,5090,4711,,,,2393,4228,66,2769,2272,2252,1960
Gopalganj,No,Y201206,5745,23,,,1,,,,,3,,164,2560,2819,2929,2865,4031,3736,3124,3041,4319,4725,4975,,,,1931,4298,155,2008,2424,2384,1826
Gopalganj,No,Y201207,6221,40,2,,,,,,,,1,168,3849,4054,4047,4279,3810,3274,3171,4323,4445,4536,4903,,,,3559,4741,199,3491,2194,2163,1959
Gopalganj,No,Y201208,5447,38,,,,,,,,,,165,4409,3940,4168,4230,3683,3248,3095,5453,4060,4307,4461,,,,4205,4716,378,3605,2204,2153,1898
Gopalganj,No,Y201209,6027,19,,,,,,,,,10,191,4177,4834,4114,3934,4503,3464,3134,6082,5412,4586,4481,,,,4256,5001,446,3479,2193,2165,1961
Gopalganj,No,Y201210,4928,13,,,,,,,,,2,160,4226,4089,3546,3152,4563,3534,3014,5064,5085,4439,3903,,,,3745,4123,436,2505,2124,2078,1897
Gopalganj,No,Y201211,3781,11,,,,,,,,1,3,412,4088,4220,3972,3389,4644,3928,3163,4703,4866,4626,3979,,,,3742,3623,384,2214,2165,2075,1885
Gopalganj,No,Y201212,4223,11,2,,,,,,,,4,195,3984,4336,4186,3664,3122,2781,2272,4958,5005,4813,4256,,,,3407,3718,431,2291,2179,2056,1862
Gopalganj,No,Y201301,4584,12,,,,,,,,,2,466,4161,4390,4493,3959,1815,1705,1549,4266,5558,5627,5104,,,,3145,5087,629,2672,2361,2309,2045
Gopalganj,No,Y201302,5335,23,,,,,,,,,1,218,3059,4919,4784,4468,3239,2749,2461,4072,5103,5019,4697,,,,3034,3993,588,3070,2182,2118,1924
Gopalganj,No,Y201303,6364,9,,,,,,,,,3,226,2807,4670,4871,4545,4826,4152,3625,4782,5045,5250,5063,,,,3104,4031,845,3874,2141,2088,1922
Gopalganj,No,Y201304,5917,6,,,,,,,,,7,230,2557,4031,4207,4023,3545,3492,2977,3553,4729,5013,4752,,,,2619,3853,654,3317,2180,2151,1931
Gopalganj,No,Y201305,5924,17,,,,,,,,,5,278,2643,3836,4269,4445,3807,3926,3819,3197,3901,4370,4548,,,,2554,3095,685,3189,2174,2134,1934
Gopalganj,No,Y201306,6503,57,1,,,,,,,,11,302,2832,3780,3871,4081,3718,3698,3781,4050,3900,4030,4374,,,,3065,4053,945,3487,2181,2101,2035
Gopalganj,No,Y201307,6718,26,,,,,,,,,2,256,3830,4132,4413,4537,4434,4573,4554,4626,4167,4509,4647,,,,4084,5107,1476,4395,2248,2195,2026
Gopalganj,No,Y201308,6802,19,,,,,,,,1,7,524,5138,3827,3852,4082,4323,4216,4295,6479,4000,4085,4319,,,,5796,5062,1832,4140,2208,2125,1976
Gopalganj,No,Y201309,5964,9,,,,,,,,,,257,5193,4071,3584,3588,4083,3683,3659,5567,4198,3656,3708,0,0,0,4886,4305,1925,3275,2180,2052,1839
Gopalganj,No,Y201310,5941,13,,,,,,,,,,333,4987,5285,3936,3706,5037,4079,3905,5347,5835,4417,4136,0,0,0,4166,4372,1979,3234,2188,2071,1924
Gopalganj,No,Y201311,5056,6,,,,,,,,,,201,4392,5280,4320,3559,4007,3461,2918,4527,5542,4628,3811,0,0,0,3664,3895,1939,2988,2178,2108,1926
Gopalganj,No,Y201312,5312,8,,,,,,,,,,231,4356,5990,5269,4544,4168,3666,3228,6086,6146,5425,4656,0,0,0,4570,3809,2108,3524,2206,2121,2002
Gopalganj,No,Y201401,5057,0,,,,,,,,,,146,4205,5828,5793,5120,4139,4043,3661,5012,5974,6063,5349,0,0,0,4096,3213,1940,3958,2224,2170,2037
Gopalganj,No,Y201402,5511,3,,,,,,,,,,177,3949,5748,5763,5447,3904,3734,3585,5526,5762,5751,5516,6,0,0,3955,4109,2468,4433,2226,2170,2011
Gopalganj,No,Y201403,6013,15,,,,,,,,,,168,3771,5651,5962,5931,5547,5112,4688,6009,5678,6044,6010,0,0,0,4067,4429,3823,5120,2299,2274,2090
Gopalganj,No,Y201404,6315,17,,,,,,,,,,152,3575,5091,5335,5202,5433,5591,5046,4651,5208,5514,5355,0,0,0,3194,3943,3711,4601,2252,2235,2086
Gopalganj,No,Y201405,6173,9,,,,,,,,,,127,3169,4632,4826,4917,4690,4886,4817,4292,4805,4992,5096,60,69,56,3310,3849,3274,3976,2239,2186,2069
Gopalganj,No,Y201406,5570,13,,,,,,,,,,152,2871,3614,3494,3665,3716,3646,4033,3407,3819,3862,4036,57,46,56,2749,4088,2742,3217,2224,2105,1924
Gopalganj,No,Y201407,6125,8,,,,,,,,,,129,3787,3996,4356,4290,4255,4607,4538,4659,4347,4565,4538,0,0,0,3565,4909,3250,3972,2245,2163,2026
Gopalganj,No,Y201408,6075,13,,,,,,,,,,191,4484,3970,4131,4394,4225,4448,4697,5172,4110,4292,4568,0,0,1,4061,4875,3161,3435,2226,2150,1991
Gopalganj,No,Y201409,6517,9,,,,,,,,,,236,4521,3458,3047,3164,5467,4797,5201,6363,5479,4787,5147,0,0,0,3525,5866,3841,2841,2253,2176,2013
Gopalganj,No,Y201410,5138,9,,,,,,,,,,195,4438,4735,4145,3723,5601,5087,4722,5742,5625,5043,4626,0,0,0,3462,4989,3403,2869,2272,2173,2018
Gopalganj,No,Y201411,4778,43,,,,,,,,,,154,3785,5177,4400,3810,5570,4790,4223,4068,5953,5100,4518,1,1,1,2500,4398,2833,2949,2265,2105,1955
Gopalganj,No,Y201412,4984,49,,,,,,,,,,120,3828,5758,5766,5033,4878,4960,4294,6515,5829,5843,5126,0,0,0,4128,3977,2961,3733,2250,2159,1962
Gopalganj,No,Y201501,5321,13,,,,,,,,,,128,3898,5288,5652,5535,745,3841,3789,5354,1016,5924,5719,5082,0,0,3438,4810,3920,4233,2279,2184,2017
Gopalganj,No,Y201502,5698,13,,,,,,,,,,95,3709,4729,4818,5112,337,2561,4113,5192,146,2284,5165,5295,3373,15,3259,3271,2971,4160,2257,2175,2058
Gopalganj,No,Y201503,5879,14,,,,,,,,,,116,3091,4753,4944,4895,155,1692,3660,4905,73,1163,3216,5015,4341,2324,2793,3462,3139,4431,2245,2200,2027
Gopalganj,No,Y201504,6360,6,,,,,,,,,,146,2819,4639,4611,4647,79,1035,2289,3941,48,777,1900,4950,4451,3461,2499,3200,2843,4389,2267,2234,2101
Gopalganj,No,Y201505,5099,6,,,,,,,,,,146,2408,3356,3807,3752,55,495,1249,3300,6,343,987,3592,3818,3296,1855,3861,2748,3497,1948,1920,1750
Gopalganj,No,Y201506,4747,11,,,,,,,,,,137,2404,3341,3660,3686,36,404,843,3562,31,310,690,3145,3320,3152,2467,5192,4272,3919,2273,2185,1508
Gopalganj,No,Y201507,7083,33,,,,,,,,,,220,4154,4700,4385,4601,26,313,946,5691,48,292,770,4736,4242,4205,3172,6639,5871,5580,2318,2263,2093
Gopalganj,No,Y201508,7190,11,,,,,,,,,,215,4541,4525,4370,4466,18,201,528,5901,3,185,417,4445,4326,4175,4628,6018,4979,4868,2290,2258,2085
Gopalganj,No,Y201509,7820,16,,,,,,,,,,288,4223,5244,4420,4320,8,168,395,6098,2,167,326,5386,4553,4292,4401,5996,4836,4595,2297,2239,2052
Gopalganj,No,Y201510,6545,8,,,,,,,,,,273,4443,5800,4741,4160,35,124,227,5732,0,92,205,5777,4649,4022,4442,5528,4532,4117,2212,2134,1977
Gopalganj,No,Y201511,6028,11,,,,,,,,3,,255,3977,5457,5063,4287,14,62,119,5123,0,66,106,5642,5148,4327,4069,4917,3837,3591,2260,2120,1984
Gopalganj,No,Y201512,6880,6,,,,,1,,,,9,232,3973,6204,5851,5328,7,78,130,5901,0,86,161,6232,5907,5318,4470,3799,3502,4679,2263,2230,2061
Gopalganj,No,Y201601,6889,11,1,,2,,,,,1,5,216,4044,6517,6403,6213,1,41,72,6129,0,64,105,6516,6378,6166,4498,5062,5440,5288,2274,2249,2068
Gopalganj,No,Y201602,7577,1,1,,,,,1,,,,204,3789,6415,6312,6262,52,73,78,5962,0,31,143,6172,6235,6069,4427,4677,5091,5757,2263,2220,2051
Gopalganj,No,Y201603,8315,4,,,,,,,,1,2,283,3672,6278,6138,6411,11,28,26,5714,0,29,43,6037,6015,6298,4240,5684,6750,5914,2291,2261,2103
Gopalganj,No,Y201604,7622,3,,,,,,,,2,1,258,3032,5615,5455,5586,0,0,4,5017,0,4,39,5615,5463,5559,3421,4833,5264,5640,2292,2265,2100
Gopalganj,No,Y201605,8205,4,,,,,,1,,,1,199,2851,5767,6050,5924,0,2,2,4811,2,12,31,5694,6058,6045,3037,5990,6347,6533,2297,2253,2103
Gopalganj,No,Y201606,8018,3,,,2,,,,,2,,209,2767,5009,5565,5646,0,1,0,5077,0,1,12,5017,5587,5685,3051,6428,6924,6365,2324,2293,2154
Gopalganj,No,Y201607,7408,4,2,,1,,,,,,,367,3673,4472,4823,5308,0,1,0,5297,0,2,2,4496,4839,5375,3675,5900,5356,5092,2338,2303,2160
Gopalganj,No,Y201608,7754,3,,,1,,,,,,2,437,4821,4691,4661,5234,145,120,94,7154,0,0,4,4599,4611,5120,5047,6315,6472,5183,2338,2290,2157
Gopalganj,No,Y201609,7500,2,,,,,,,,,,396,4466,5746,4908,4898,0,0,0,7210,0,4,3,5796,4977,4929,5046,6201,5115,4473,2351,2343,2189
Gopalganj,No,Y201610,6930,0,,,,,,,,,,400,4210,6065,4841,4473,0,0,0,6528,0,0,1,6383,5033,4606,4009,5591,4323,4084,2346,2317,2152
Gopalganj,No,Y201611,6692,0,,,,,,,,4,,301,3734,6407,5828,4989,0,0,0,5909,0,1,3,6400,5845,5001,4170,5736,4650,4314,2318,2306,2150
Gopalganj,No,Y201612,7309,0,,,,,,,,1,,349,3884,7331,6673,6344,0,21,25,7636,3,2,5,7312,6684,6375,4399,6348,7029,6365,2413,2410,2271
Gopalganj,No,Y201701,7442,0,1,,,,,,,,,332,4182,6675,7089,6499,0,0,0,7063,0,3,0,6658,7065,6497,4016,5557,6774,6895,2401,2398,2245
Gopalganj,No,Y201702,8189,0,,,,,,,,,,279,3442,6076,6284,6285,0,0,0,6347,0,0,0,6055,6265,6242,3942,5205,6277,6026,2389,2385,2232
Gopalganj,No,Y201703,7841,0,,,,,,,,,,264,3206,5864,5821,6324,0,0,0,5491,0,0,2,5849,5825,6278,3764,4452,5256,5478,2397,2373,2190
Gopalganj,No,Y201704,7425,0,0,0,0,0,0,0,0,0,0,238,3053,5352,5256,5440,0,0,0,4906,0,0,1,5371,5232,5472,3303,307,6587,4785,2369,2296,2152
Gopalganj,No,Y201705,8675,0,2,0,0,0,0,0,0,0,0,242,2998,5692,5704,5665,0,0,0,5259,0,0,0,5742,5703,5646,3427,403,6748,5072,2515,2514,2339
Gopalganj,No,Y201706,9620,0,3,0,0,0,0,0,0,1,0,324,2892,5592,5787,5781,0,0,0,4818,0,0,0,5598,5779,5800,3301,479,6896,5049,2498,2496,2310
Gopalganj,No,Y201707,8747,0,2,0,0,0,0,0,0,0,0,403,3903,5086,5246,5294,0,0,0,5767,0,0,0,5075,5256,5289,4068,152,5031,4793,2394,2371,2178
Gopalganj,No,Y201708,8788,0,2,0,0,0,0,0,0,0,0,477,4898,4775,4750,4732,0,0,0,6959,0,0,0,4792,4774,4751,5116,50,4024,4154,2383,2318,2137
Gopalganj,No,Y201709,8474,0,0,0,0,0,0,0,0,0,0,338,4484,5808,5040,5018,0,0,0,7030,0,0,0,5764,5009,5017,4769,7,3908,4655,2385,2369,2153
Gopalganj,No,Y201710,8119,0,1,0,0,0,0,0,0,1,0,425,4435,6801,5529,5021,0,0,0,7015,16,0,0,6794,5514,5059,4718,6,5066,4973,2393,2363,2186
Gopalganj,No,Y201711,6479,0,0,0,0,0,0,0,0,0,0,283,3876,5067,4769,4008,0,0,0,5710,0,0,0,5067,4769,4010,4124,28,3722,3750,2299,1725,1606
Gopalganj,No,Y201712,7256,0,4,0,0,0,0,0,0,1,0,292,3847,7569,6259,5546,0,0,0,6694,0,0,0,7388,6248,5548,4150,19,5647,5741,2404,2290,2102
Gopalganj,No,Y201801,7290,0,0,0,0,0,0,0,0,1,0,252,3691,7277,7237,6029,0,0,0,6207,0,0,0,7269,7244,6011,3803,63,6040,6141,2444,2396,2239
Gopalganj,No,Y201802,8618,0,1,0,0,0,0,0,0,0,0,336,3424,6623,7233,7071,0,0,0,6534,0,0,0,6621,7249,7090,3512,48,6144,6461,2425,2381,2200
Gopalganj,No,Y201803,8497,0,3,0,1,0,0,0,0,2,0,312,3284,5947,6358,6770,0,0,0,5617,0,0,0,5927,6346,6760,3629,104,5070,5672,2437,2354,2175
Gopalganj,No,Y201804,8175,2,0,0,0,0,0,0,0,1,0,354,2905,5510,5405,5607,0,0,0,4708,0,0,0,5508,5401,5585,3072,78,5812,5428,2434,2355,2161
Gopalganj,No,Y201805,8977,1,1,0,0,0,0,0,0,0,0,310,2802,5882,6032,6190,0,0,0,4753,0,0,1,5880,6032,6185,3091,21,6064,6096,2440,2427,2250
Gopalganj,No,Y201806,8869,0,0,0,0,0,0,0,0,2,0,366,2693,5246,5616,5843,0,0,0,4621,0,0,0,5277,5635,5831,2953,118,6469,6407,2449,2422,2271
Gopalganj,No,Y201807,9164,0,3,0,0,0,0,1,0,4,0,558,3636,5175,5632,6027,0,0,0,5563,0,0,0,5175,5643,6009,3866,53,6041,6018,2430,2422,2265
Gopalganj,No,Y201808,8407,0,2,0,0,0,0,0,0,1,0,651,4324,4423,4645,5122,0,0,0,6710,0,0,0,4419,4652,5134,4619,31,3900,5251,2411,2397,2235
Gopalganj,No,Y201809,9003,0,2,0,0,0,0,0,0,0,0,564,4215,5929,5033,5144,0,0,0,7112,0,0,0,5959,4997,5149,4690,64,5990,5564,2447,2438,2262
Gopalganj,No,Y201810,7598,0,4,0,0,0,0,0,0,6,0,583,3853,6640,5486,5033,0,0,0,6591,0,0,0,6675,5504,5048,4372,26,4514,5379,2417,2397,2224
Gopalganj,No,Y201811,7175,0,10,0,0,0,0,0,0,0,0,591,3783,6706,6099,5347,0,0,0,5930,0,0,0,6751,6087,5376,4281,1,1307,4633,2425,2413,2237
Gopalganj,No,Y201812,7342,0,0,1,0,0,0,0,0,1,0,466,3448,6440,6506,6000,0,0,0,6008,0,0,0,6428,6534,5988,3978,0,151,5502,2423,2415,2010
Gopalganj,No,Y201901,8191,0,3,0,0,1,0,0,0,2,0,423,3558,6367,6502,6407,96,98,1,6115,0,0,0,6366,6562,6448,3963,14,59,6182,2459,2409,2215
Gopalganj,No,Y201902,8657,0,3,0,3,0,0,0,0,0,0,352,3113,6088,6112,6028,281,45,0,5494,0,0,0,6169,6207,6137,3032,0,22,5668,2443,2367,2183
Jamui,No,Y200804,3865,,,,,,,,,,,1938,,4346,4611,4588,,,,3880,4853,5028,4775,,,,1000,,,,,,
Jamui,No,Y200805,2507,,,,,,,,,,,307,,2635,4546,4617,,,,4292,4330,4170,4104,,,,,2362,,2014,,,
Jamui,No,Y200806,2905,,,,,,,,,,,634,,3616,3127,3506,,,,3385,2097,2086,2319,,,,1144,,,1467,,,
Jamui,No,Y200807,3146,,,,,,,,,,,,,3050,2653,3961,,,,4135,2619,2388,3961,,,,1298,4061,,,,,
Jamui,No,Y200808,2997,17,,,,,,,,,,379,,2348,1725,1822,,,,3362,495,416,451,,,,1953,3331,,635,,,
Jamui,No,Y200809,3165,17,,,,,,,,,,1735,,2814,2325,3561,,,,3961,183,91,531,,,,2388,3795,,779,,,
Jamui,No,Y200810,3349,54,,,,,,,,,,659,,4749,3070,3251,,,,4628,3947,2394,2667,,,,3094,4149,,595,,,
Jamui,No,Y200811,2904,,,,,,,,,,,,,3904,2812,2604,,,,4488,4802,2998,2353,,,,,3388,,1650,,,
Jamui,No,Y200812,2556,,,,,,,,,,,415,1622,3898,2821,4655,,,,5220,4796,2309,4655,,,,,4800,,1653,,,
Jamui,No,Y200901,1347,,,,,,,,,,,215,1012,3842,2815,4545,,,,4244,4695,2904,4657,,,,,1413,,1508,,,
Jamui,No,Y200902,3517,,,,,,,,,,,81,960,3665,2745,4423,,,,3869,3798,2556,3689,,,,,3219,,1412,,,
Jamui,No,Y200903,3423,,,,,,,,,,,330,1345,3756,2685,3825,,,,3889,3758,2659,3956,,,,2365,2940,,958,,,
Jamui,No,Y200904,5116,,,,,,,,,,,99,26,2949,3181,2747,,,,3390,7443,3342,3105,,,,1724,2719,,1831,42,42,124
Jamui,No,Y200905,7713,,,,,,,,,,,102,545,3166,2994,2517,,,,3793,3908,3559,3305,,,,881,3526,,2154,65,59,55
Jamui,No,Y200906,7715,,,,,,,,,,,102,545,3055,2856,2456,,,,3218,3662,3465,3256,,,,798,3527,,1685,253,65,63
Jamui,No,Y200907,6552,,,,,,,,,,,126,745,3299,3621,3754,,,,4104,4615,4357,4472,,,,2287,3718,,2755,255,,285
Jamui,No,Y200908,5527,,,,,,,,,,,60,1689,2495,2562,2554,,,,4504,3441,3606,3529,,,,3010,3903,,1236,42,41,
Jamui,No,Y200909,4587,,,,,,,,,,,74,1269,2547,2289,2458,,,,4591,3306,3250,3607,,,,1910,3607,,1605,624,394,448
Jamui,No,Y200910,3380,,,,,,,,,,,,,3670,2856,3569,,,,3652,3670,2856,3569,,,,2545,3124,,1045,572,372,366
Jamui,No,Y200911,3165,,,,,,,,,,,146,649,2981,2086,2130,18,,,4603,4346,3177,2810,,,,2321,3525,,1419,559,545,675
Jamui,No,Y200912,3024,,,,,,,,,,,318,979,3744,3271,2699,,,,2968,3966,3510,2888,,,,1859,3453,,1881,703,687,674
Jamui,No,Y201001,3117,,,,,,,,,,,380,573,3493,3232,3273,,,,2854,3295,3328,3270,,,,1607,2320,,1745,701,672,743
Jamui,No,Y201002,3822,,,,,,,,,,,239,420,3406,2763,3395,,,79,2800,3810,3099,3782,,,,1576,2780,,1766,726,726,641
Jamui,No,Y201003,3968,,,,,,,,,,,367,409,3392,3298,3450,,,,2782,3385,3348,3496,,,,2067,2905,,2070,1374,1217,796
Jamui,No,Y201004,3354,,,,,,,,,,,285,596,2794,2803,2795,,,,2358,2866,2890,2875,,,,1665,2733,,1674,995,932,791
Jamui,No,Y201005,2839,,,,,,,,,,,167,563,2446,2663,2594,,,,2507,2457,2640,2643,,,,2021,2933,,1956,1264,864,595
Jamui,No,Y201006,4105,,,,,,,,,,,179,1148,2309,2318,2499,,,,2859,2535,2592,2619,,,,2122,3233,,1762,1590,1298,1133
Jamui,No,Y201007,3667,,,,,,,,,,,50,933,2588,2349,2561,,,,3485,2809,2490,2687,,,,2758,3111,,2136,1779,1730,1398
Jamui,No,Y201008,3847,,,,,,,,,,,373,1162,2690,2444,2378,,,,3764,2680,2444,2385,,,,3127,2321,,1929,1419,1357,730
Jamui,No,Y201009,3703,,,,,,,,,,,235,1578,2798,2274,2247,,,,4004,2953,2455,2358,,,,3213,2569,,1831,1167,1147,838
Jamui,No,Y201010,3388,,,,,,,,,,,124,1452,2546,2080,1899,,,,4188,3750,2926,2634,,,,2589,2773,,1444,1669,1641,998
Jamui,No,Y201011,3072,,,,,,,,,,,57,1420,3299,2569,2204,,,,4418,3676,2838,2348,,,,2867,2122,,1494,1639,1588,877
